top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,batch_feature_names,ig_gain,mi_gain,mean_ig_change
1850,6.646235337444136,4.60681928553977,0.003592559641861695,0.002490172586778254,0.0001328875127177831,9.211060477469469e-05,intent_cn.wejuan.girl.receiver.message|intent_sogou.mobile.sreader.action.EDIT_BOOKMARK|intent_com.aspire.demo.com.mmiap.activity|intent_nativesdk.ad.adsdk.modules.activityad.AvLoadingActivity.SHORT_CUT|intent_android.intent.action.K2_REPLY|intent_com.android.openg3|perm_getui.permission.GetuiService.com.telecom.video|intent_cn.hebtu.lgy.donwload.complete|intent_com.telecom.video.audio.pre|intent_com.fiberhome.gaea.client.download.notify.delete,0.001328875127177831,0.0009211060477465338,-1.8802565919260727e-05
1860,6.6475642125713135,4.607740391587519,0.0035739592540705986,0.002477279780423397,0.0001328875127177831,9.211060477469469e-05,intent_nd.pandahome.THEME_MANAGE_ACTION|intent_android.intent.action.TIME_ORDER|intent_nd.pandahome.response.theme.apt.install|intent_nd.pandahome.request.theme.module.apply|intent_com.android.openg4|intent_main_tttt|intent_lion.sdk.push.game|intent_com.telecom.video.audio.play|intent_android.intent.action.AppsLaunchActivity|intent_com.baidu.browser.push.autobind,0.001328875127177831,0.0009211060477483102,-1.8600387791096237e-05
1870,6.648893087698491,4.608661497635265,0.003555557800908284,0.0024645248650455964,0.0001328875127177831,9.211060477469469e-05,intent_mituo.plat.intent.action.ADS.VERIFY.SUCCESS|intent_appwall.action.setup.alarm|intent_com.android.detailbig|intent_com.iap.service.broadcast.PAYMENT_DESTROY|intent_com.iap.service.broadcast.PAYMENT|intent_com.iap.service.PaymentService|intent_com.android.icona4|intent_com.android.icona3|intent_com.xiaomi.push.service_started|intent_com.android.icona2,0.001328875127177831,0.0009211060477465338,-1.8401453162314452e-05
1880,6.650221962825669,4.609582603683012,0.003537352107885994,0.002451905640256921,0.0001328875127177831,9.211060477469469e-05,intent_com.jovision.xiaowei.catalarm|intent_com.baidu.android.pushservice.action.SDK_MESSAGE|intent_com.android.icona1|intent_com.baidu91.account.login.BaiduLoginActivity|intent_mituo.plat.intent.action.ADS.NOTIFIER.CLICKED|intent_com.baidu91.account.login.CommonLoginActivity|intent_com.baidu91.account.login.Dian91LoginActivity|intent_com.android.ga|intent_com.android.g4|intent_com.cmm.pp.Action.sec_zhebd,0.001328875127177831,0.0009211060477465338,-1.8205693022290033e-05
1890,6.651550837952847,4.610503709730758,0.003519339067699919,0.0024394199522384964,0.0001328875127177831,9.211060477469469e-05,perm_com.mfqbzs.reader.permission.JPUSH_MESSAGE|intent_com.android.g3|perm_com.mianfeia.book.permission.C2D_MESSAGE|perm_com.mianfeia.book.permission.JPUSH_MESSAGE|perm_com.mianfeia.book.permission.MIPUSH_RECEIVE|intent_com.android.dle.action.Alarm|intent_mituo.plat.intent.action.CPL.ADS.NOTIFIER.CLICKED|intent_mituo.plat.intent.action.DOWNLOAD_COMPLETE|intent_mituo.plat.intent.action.POINT_NOTIFY.EVENT|intent_com.android.opena1,0.001328875127177831,0.0009211060477465338,-1.801304018607527e-05
1900,6.652879713080025,4.611424815778506,0.003501515638463171,0.0024270656925150028,0.0001328875127177831,9.211060477469469e-05,intent_android.intent.action.install.ad.confirm|intent_com.android.moregame|intent_android.intent.action.ltstat|intent_com.android.icong4|perm_getui.permission.GetuiService.com.getui.demo|intent_mituo.plat.intent.action.AIDL|intent_com.cmm.pp.Action.df_zhebd|intent_com.telecom.video.broadcast.TrafficTotalBroadcast|intent_com.android.icong3|intent_com.baidu.browser.download.BdDownloadService,0.001328875127177831,0.000921106047747422,-1.7823429236747852e-05
1910,6.654208588207203,4.612345921826253,0.0034838788419933,0.002414840796767672,0.0001328875127177831,9.211060477469469e-05,intent_com.cmcc.mobilevideo.ImService|intent_sogou.mobile.explorer.usercenter|intent_com.cmcc.api.fpp.server|intent_sss_takkk|perm_com.kingreader.framework.permission.MIPUSH_RECEIVE|intent_game_push_receiver|intent_sss_tuccc|intent_com.ibookstar.com.download.complete|intent_com.android.icong1|intent_com.aio.service,0.001328875127177831,0.000921106047747422,-1.7636796469871086e-05
1920,6.655537463334381,4.613267027873999,0.0034664257621533235,0.0024027432436843745,0.0001328875127177831,9.211060477469469e-05,intent_com.ibimuyu.lockscreen.StartLockscreenActivity|intent_com.ibimuyu.lockscreen.StartLockService|perm_android.permission.ACCESS_FINAL_LOCATION|intent_action.service.AUTO_DOWNLOAD|intent_com.android.icong2|intent_com.baidu.browser.wakeup.waketimeout|intent_com.baidu.browser.wakeup.pulltimeout|intent_com.baidu.browser.multiprocess.BdMessengerService|intent_com.baidu.browser.install_callback|intent_com.chelpus.TransferFilesService.ITransferFilesServiceInterface.BIND,0.0013288751271787191,0.0009211060477456456,-1.7453079839976383e-05
1930,6.656866338461559,4.614188133921746,0.003449153543244331,0.0023907710538454644,0.0001328875127177831,9.211060477469469e-05,intent_com.android.modulex.action.hkc|intent_com.android.modulex.action.hkfi|intent_com.xxAssistant.aidl.IFileUploadService|intent_tjf.rxiw.result|intent_android.intent.action.domainname|intent_com.android.modulex.action.it|intent_com.android.modulex.action.it2|intent_com.android.modulex.action.itn|intent_com.android.g2|intent_com.android.modulex.action.up,0.001328875127177831,0.000921106047747422,-1.727221890899253e-05
1940,6.658195213588736,4.615109239969493,0.003432059388447802,0.002378922288644068,0.0001328875127177831,9.211060477469469e-05,intent_com.android.moreapp|intent_com.baidu.browser.bubble.search.action.switchupdate|intent_com.paytend.wxpay.plugin.recive|intent_com.cmcc.mobilevideo.notificaticustomTextonclick|intent_com.baidu.browser.apps.action.DOWNLOADSTORY|intent_com.cmcc.mobilevideo.notificaticustomProcessonclick|intent_com.cmcc.mobilevideo.appointmentclick|intent_com.telecom.video.tysx.notify.reportlog|intent_com.cmcc.mobilevideo.NotificationService|intent_android.intent.action.domainname.special,0.0013288751271769428,0.0009211060477465338,-1.7094154796528944e-05
1950,6.659524088715914,4.61603034601724,0.0034151405583158533,0.00236719504923961,0.0001328875127177831,9.211060477469469e-05,intent_com.cmcc.mobilevideo|intent_com.baidu.browser.advert.notifyclick|intent_cn.wejuan.girl.receiver.CLICK_BOOK_UPDATE|intent_com.android.modulex.action.sc|intent_tri.intent.action.PACKAGE_ADDED|intent_com.qihoo.gamead.integral.wall.action|perm_com.jolopay.permission.JOLOPAY|intent_com.fiberhome.gaea.clientcom.fiberhome.xloc.location|intent_haha.action.receiver|intent_com.android.g1,0.001328875127177831,0.000921106047747422,-1.691883013194874e-05
1960,6.660852963843093,4.616951452064987,0.0033983943693077,0.0023555874755433605,0.0001328875127177831,9.211060477469469e-05,intent_appwall.action.report.notice|perm_getui.permission.GetuiService.com.xjbd|intent_com.nokia.payment.iapenabler.InAppBillingService.BIND|intent_ttt_sskkk|intent_aa.bb.cc.dd|perm_com.jjwxc.reader.permission.MIPUSH_RECEIVE|intent_extra.ser2.i|intent_com.baidu.browser.push.service.OPTIMEOUT|intent_com.telecom.video.broadcast.ReportTrafficReceiver|intent_com.pad.export.MobiService.ACTION,0.0013288751271787191,0.0009211060477465338,-1.6746189008153087e-05
1970,6.6621818389702705,4.617872558112734,0.0033818181923706957,0.0023440977452348906,0.0001328875127177831,9.211060477469469e-05,intent_extra.ser1.i|intent_extra.rec1|intent_com.baidu.appsearch.browser.ACTION|intent_com.example.lling.act.LLING_KEY_TIME_VERIFY_ERROR|intent_com.xxAssistant.Service.ScriptService|intent_com.iflytek.xiri2.app.NOTIFY|intent_sogou.mobile.sreader.action.VIEW|intent_appwall.action.refresh.cache|intent_com.baidu.appsearch.lite.iconinvoke|intent_com.baidu.browser.statistics.installs.TIMEOUT,0.001328875127177831,0.000921106047747422,-1.657617693700446e-05
1980,6.663510714097448,4.618793664160481,0.0033654094515643677,0.002332724072808324,0.0001328875127177831,9.211060477469469e-05,intent_com.baidu.browser.push.service.videoupdate|intent_com.baidu.browser.push.service.novelupdate|intent_com.xjbd.service.update.progress|intent_com.igexin.sdk.action.o2PPjtbq1V6NVYMm9RDwo7|perm_com.godinsec.godinsec_private_space.permission.C2D_MESSAGE|intent_callerjj.intent.action.SHORTCUT|intent_com.nd.android.pandadesktop2.install_theme|intent_com.godinsecSpace.glauncher.lock|intent_com.google.android.gms.fc.action.GO_SETTINGS|intent_android.action.vlocker.restart,0.001328875127177831,0.000921106047747422,-1.6408740806328048e-05
1990,6.664839589224624,4.619714770208227,0.003349165622725942,0.00232146470864735,0.0001328875127177831,9.211060477469469e-05,perm_com.aipai.android_cf.permission.MIPUSH_RECEIVE|intent_com.godinsec.xavatar.shortcut|intent_android.content.pm.action.REQUEST_PERMISSIONS|perm_org.cocos2dx.NautilusCricket2014.permission.C2D_MESSAGE|intent_sogou.mobile.explorer.exchange|perm_com.appy.appydb380ccab9db.permission.C2D_MESSAGE|intent_cn.ecook.util.picker.action.UPLOAD_IMAGE|intent_com.software.CHECKER|intent_io.va.exposed.CMD|intent_sogou.mobile.explorer.action.bigbang,0.0013288751271760546,0.0009211060477456456,-1.624382883842583e-05
2000,6.666168464351802,4.6206358762559745,0.003333084232175901,0.0023103179381279873,0.0001328875127177831,9.211060477469469e-05,intent_shuame.intent.action.libupdate|intent_com.m4399.gamecenter.action.ROUTER|intent_com.mm.nw.game.a.a.l.AS|intent_com.mgyun.module.lockscreen.lockservice|intent_com.youyuan.yyhl.dfreceiver.restart|intent_com.youyuan.yyhl.start.fork|intent_com.mgyun.module.lockscreen.ACTION_LOAD_LOCK_PACKAGE|perm_io.va.exposed.permission.WRITE_SETTINGS|intent_com.myapp.sdkproxy.context.ProxyActivity|intent_com.mianfeia.book.intent.action.earn,0.001328875127177831,0.000921106047747422,-1.6081390550040913e-05
