top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,batch_feature_names,ig_gain,mi_gain,mean_ig_change
8720,7.0430971103345685,4.881902904513427,0.00080769462274479,0.0005598512505175948,4.429352880902515e-05,3.07019346132604e-05,perm_cn.swiftpass.spay.permission.MM_MESSAGE|perm_cn.swiftpass.spay.permission.MMOAUTH_CALLBACK|perm_cn.suncloud.kopak.permission.MIPUSH_RECEIVE|perm_com.a15w.android.permission.JPUSH_MESSAGE|perm_cn.rball.reader.zhidu.permission.MIPUSH_RECEIVE|perm_cn.xiaochuankeji.zuiyouLite.permission.MIPUSH_RECEIVE|perm_cn.xiaochuankeji.zuiyouLite.permission.MESSAGE_RECEIVE|perm_cn.xiaochuankeji.zuiyouLite.permission.C2D_MESSAGE|intent_android.intent.action.RESTART_WIDGET|perm_cn.zymk.comic.permission.MIPUSH_RECEIVE|perm_cn.zymk.comic.permission.JPUSH_MESSAGE|intent_android.intent.action.RECOMMENDFRIENDACTIVITY|perm_cn.j.hers.permission.MIPUSH_RECEIVE|perm_cn.ruanchengtech.weatherforecast.permission.JPUSH_MESSAGE|intent_android.intent.action.Pay|perm_com.a0soft.gphone.acc.pro.permission.C2D_MESSAGE|perm_com.WRFBROCKSRadioApp.permission.C2D_MESSAGE|perm_com.Tatsuki.Tower.permission.MIPUSH_RECEIVE|perm_com.SekolahMingguketapang.permission.C2D_MESSAGE|intent_android.intent.action.PackageDetail,0.000885870576180281,0.000614038692265062,-1.754945043530489e-06
8740,7.043982980910749,4.882516943205692,0.0008059477094863557,0.0005586403825178138,4.429352880902515e-05,3.07019346132604e-05,intent_android.intent.action.PackageList|perm_com.Platinum_Browser.permission.C2D_MESSAGE|perm_com.BirdmanStudios.ClickToBeRich.permission.C2D_MESSAGE|perm_com.LBrave.ukorusa_into.permission.C2D_MESSAGE|intent_android.intent.action.PreviewCateItem|intent_android.intent.action.PreviewRecoItem|perm_com.MaxBetPlus.permission.C2D_MESSAGE|perm_com.LondonHotelsandFlights.permission.C2D_MESSAGE|perm_com.HalalWays.permission.C2D_MESSAGE|intent_android.intent.action.PersonalHealth|intent_android.intent.action.PersonalHealthInfo1|perm_com.CNGZXH29_net.phone.permission.JPUSH_MESSAGE|perm_com.MoScreen.permission.MIPUSH_RECEIVE|perm_com.yoobike.app.permission.MIPUSH_RECEIVE|intent_ChannelHeart|perm_com.yidian.chuanzhu.permission.MIPUSH_RECEIVE|perm_com.ykz.pmt.push.permission.MESSAGE|perm_com.ykz.pmt.permission.MIPUSH_RECEIVE|perm_com.ykz.pmt.permission.C2D_MESSAGE|perm_com.yixia.videoeditor.permission.MIPUSH_RECEIVE,0.000885870576180281,0.000614038692265062,-1.7469132584342151e-06
8760,7.04486885148693,4.883130981897957,0.0008042087730007911,0.0005574350435956573,4.429352880902515e-05,3.07019346132604e-05,perm_com.ycapp.yicong.permission.JPUSH_MESSAGE|perm_com.launcher.il.permission.WRITE_SETTINGSS|perm_com.yijiaoxing.organizationsss.permission.JPUSH_MESSAGE|perm_com.yidian.xzsr.permission.MIPUSH_RECEIVE|perm_com.yidian.jkmzs.permission.MIPUSH_RECEIVE|intent_CloudSkinActivity|perm_com.yimao295.huosuapp.permission.JPUSH_MESSAGE|perm_com.yellow.security.permission.C2D_MESSAGE|perm_com.yc.loanbox.permission.JPUSH_MESSAGE|perm_com.yahoo.mobile.client.android.permissions.YAHOO_SPORTACULAR|perm_com.yingedu.nkgjzc.Activity.permission.JPUSH_MESSAGE|intent_COM.CACULATE.ADD|perm_com.zhaoyou.youshu.permission.JPUSH_MESSAGE|perm_com.zcwd.mm.permission.JPUSH_MESSAGE|perm_com.zhangyunfang.android.permission.WRITE_USER_TRACE|perm_com.zhangyunfang.android.permission.READ_USER_TRACE|perm_com.zerolink.leichenglottery.permission.MIPUSH_RECEIVE|perm_com.yy.only.egao1.permission.JPUSH_MESSAGE|perm_com.yunzainfo.jgxt.permission.MIPUSH_RECEIVE|perm_com.youbaotech.app.permission.MIPUSH_RECEIVE,0.0008858705761811692,0.000614038692265062,-1.7389364855645946e-06
8780,7.04575472206311,4.883745020590222,0.0008024777587771196,0.0005562351959669956,4.429352880902515e-05,3.07019346132604e-05,perm_com.yunjiu.keji.permission.JPUSH_MESSAGE|perm_com.yunda.bmapp.permission.JPUSH_MESSAGE|perm_com.yulong.android.launcherL.permission.WRITE_SETTINGSS|perm_com.yulong.android.launcher3.permission.WRITE_SETTINGSS|perm_com.yundongquan.sya.permission.JPUSH_MESSAGE|perm_com.yueyan.h5shouyougame.permission.JPUSH_MESSAGE|perm_com.yrtiantian.fruitcommune.permission.JPUSH_MESSAGE|perm_com.youxituoluo.werec.permission.JPUSH_MESSAGE|perm_com.your.domain.PAYMENT_BROADCAST_PERMISSION|intent_COM.DRAGON.ANDROID.HIIIR.SYNC_SERVICE|perm_com.wufan.test2018031364583711.permission.JPUSH_MESSAGE|perm_com.wyebus.netbususer.permission.JPUSH_MESSAGE|perm_com.wwadx.flashlight.permission.C2D_MESSAGE|perm_com.ww92Uno_3856660.permission.C2D_MESSAGE|perm_com.ww7TipsJituBudidayaIkanPatin_4380915.permission.C2D_MESSAGE|perm_com.wukongtv.wkremote.client.permission.MIPUSH_RECEIVE|intent_DictDetailActivity|perm_com.wuhui.weface.permission.RECEIVE_MSG|perm_com.xzj.multiapps.permission.SAFE_ACCESS|perm_com.wufan.test20180313300254145.permission.JPUSH_MESSAGE,0.000885870576180281,0.000614038692265062,-1.7310142236715443e-06
8800,7.0466405926392905,4.884359059282488,0.0008007546127999194,0.0005550408021911919,4.429352880902515e-05,3.07019346132604e-05,perm_com.wufan.test20180313169370259.permission.JPUSH_MESSAGE|perm_com.wufan.test2018031304304464.permission.JPUSH_MESSAGE|perm_com.wufan.test20180312346684092.permission.JPUSH_MESSAGE|perm_com.wufan.test20180311626704946.permission.JPUSH_MESSAGE|perm_com.ww2048Twitchsmiles_4689459.permission.C2D_MESSAGE|perm_com.wuba.huoyun.push.permission.MESSAGE|perm_com.wuba.huoyun.permission.C2D_MESSAGE|perm_com.wufan.test20181396618197.permission.JPUSH_MESSAGE|perm_com.xueyo.xueyolauncher.permission.WRITE_SETTINGSS|perm_com.xueguoxue.xgxw2018.permission.JPUSH_MESSAGE|perm_com.xueanquan.safefamily.push.permission.MESSAGE|perm_com.xueanquan.safefamily.permission.MIPUSH_RECEIVE|perm_com.xueyo.xueyolauncher.permission.READ_SETTINGS|perm_com.xueanquan.safefamily.permission.C2D_MESSAGE|perm_com.xsg.launcher.permission.READ_SETTINGS|perm_com.xsg.launcher.permission.WRITE_SETTINGSS|perm_com.wufan.test201804469502162.permission.JPUSH_MESSAGE|perm_com.xm.xmapp.permission.JPUSH_MESSAGE|perm_com.ximalaya.ting.android.getui.permission.GetuiService.com.ximalaya.ting.android|perm_com.xiaoshou.osense.launcher.permission.WRITE_SETTINGSS,0.000885870576180281,0.0006140386922659502,-1.7231459772001868e-06
8820,7.047526463215471,4.884973097974753,0.0007990392815437041,0.0005538518251672056,4.429352880902515e-05,3.07019346132604e-05,perm_com.xiaoshou.osense.launcher.permission.READ_SETTINGS|perm_com.xiaomi.channel.STATUS|perm_com.xiaomi.channel.GAME_SERVICE_PERMISSION|perm_com.xiao.cui.yy.video.permission.RECIVER|perm_com.xiao.cui.yy.video.mc.permission.RECIVER|perm_com.xaykt.permission.JPUSH_MESSAGE|perm_com.xnxx.btvideo.permission.JPUSH_MESSAGE|perm_getui.permission.GetuiService.com.accuvally.huobao|perm_getui.permission.GetuiService.com.Ruiwen.XHShePower|perm_getui.permission.GetuiService.com.Cat.Sky.ZombieFire.gametopmod|perm_getui.permission.GetuiService.cn.xiaochuankeji.zuiyouLite|perm_getui.permission.GetuiService.com.aheading.news.puerrb|perm_getui.permission.GetuiService.com.aheading.news.liuanrb|perm_getui.permission.GetuiService.cn.suncloud.kopak|perm_getui.permission.GetuiService.cn.j.hers|perm_com.zhiyou.chongxin.permission.JPUSH_MESSAGE|perm_getui.permission.GetuiService.cn.etouch.ecalendar|perm_getui.permission.GetuiService.com.Qunar|perm_getui.permission.GetuiService.com.MoScreen|perm_getui.permission.GetuiService.cn.e23.healthpaper,0.000885870576180281,0.000614038692265062,-1.7153312562152813e-06
8840,7.048412333791651,4.885587136667018,0.0007973317119673814,0.0005526682281297532,4.429352880902515e-05,3.07019346132604e-05,perm_getui.permission.GetuiService.cn.cloudia.djdtfy.forgame|perm_getui.permission.GetuiService.cn.andouya|perm_getui.permission.GetuiService.cn.swiftpass.enterprise.cib.appstore|perm_getui.permission.GetuiService.ac.xzreader.book.reader|perm_getui.permission.GetuiService.cn.ikamobile.trainfinder|perm_getui.permission.GetuiService.com.bj.chuanglian.coach|perm_getui.permission.GetuiService.com.benmu.bmDoctorChat|perm_getui.permission.GetuiService.com.bearpaw.novel|perm_getui.permission.GetuiService.com.baojia.mebike|perm_getui.permission.GetuiService.com.caimi.kuaidai|intent_AtualizarDadosService|perm_getui.permission.GetuiService.com.aws.azxsb|perm_getui.permission.GetuiService.com.aotuoxun.idiomriddlemod|perm_getui.permission.GetuiService.com.aheading.news.fyrb|perm_getui.permission.GetuiService.com.bluecam|perm_getui.permission.GetuiService.com.aheading.news.xinyuxian|perm_getui.permission.GetuiService.com.aheading.news.xinyu|perm_getui.permission.GetuiService.com.aheading.news.xingsharb|perm_getui.permission.GetuiService.com.aheading.news.wxxsrb|perm_getui.permission.GetuiService.com.aheading.news.syshan,0.000885870576180281,0.000614038692265062,-1.7075695763227273e-06
8860,7.049298204367832,4.886201175359283,0.0007956318515087847,0.0005514899746455173,4.429352880902515e-05,3.07019346132604e-05,perm_getui.permission.GetuiService.com.aheading.news.qingtianrb|perm_getui.permission.GetuiService.com.aheading.news.huzhougdb|perm_getui.permission.GetuiService.com.aheading.news.hengyangribao|perm_getui.permission.GetuiService.com.bm.hb.olife|perm_com.zw.doubi.permission.C2D_MESSAGE|perm_com.zuimeia.suite.lockscreen.permission.SEND_DOWNLOAD_COMPLETED_INTENTS|perm_com.zuimeia.suite.lockscreen.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED|perm_com.zuimeia.suite.lockscreen.permission.ACCESS_DOWNLOAD_MANAGER|perm_com.ztzj.jhsp.permission.MIPUSH_RECEIVE|perm_com.zte.milauncher.permission.READ_SETTINGS|perm_com.zsinfo.guoranhao.permission.MIPUSH_RECEIVE|perm_com.zrlh.llkc.permission.MIPUSH_RECEIVE|perm_game.bros.jungle.run.brothers.best.permission.C2D_MESSAGE|perm_com.zqgame.tydr.permission.JPUSH_MESSAGE|perm_com.zonmob.taprobo.permission.C2D_MESSAGE|perm_com.znxh.hyhuo.permission.JPUSH_MESSAGE|perm_com.znovel.xyreader.permission.JPUSH_MESSAGE|perm_com.zj.mobile.chat.permission.MIPUSH_RECEIVE|perm_com.zhwq.lx.sj49you.permission.JPUSH_MESSAGE|perm_com.zhudduser.mf.permission.JPUSH_MESSAGE,0.0008858705761811692,0.000614038692265062,-1.6998604585967067e-06
8880,7.050184074944013,4.886815214051548,0.0007939396480792807,0.0005503170286094086,4.429352880902515e-05,3.07019346132604e-05,perm_com.zhiqushare.permission.MIPUSH_RECEIVE|perm_com.zhiqushare.permission.JPUSH_MESSAGE|perm_com.zr.wufuassets.permission.JPUSH_MESSAGE|perm_fr.prestafind.mistercall.permission.C2D_MESSAGE|perm_fm.lvxing.tejia.permission.MIPUSH_RECEIVE|perm_fang.mp3.dlv7.permission.C2D_MESSAGE|intent_BarMaker.Scanner|perm_dotapps.multiwhats.permission.C2D_MESSAGE|perm_disabled_com.android.launcher.permission.UNINSTALL_SHORTCUT|intent_BROADCAST_ACTION_CLICK|perm_disabled_android.permission.KILL_BACKGROUND_PROCESSES|perm_com.zw.zuji.permission.C2D_MESSAGE|perm_disabled_com.android.launcher.permission.INSTALL_SHORTCUT|perm_daodaoqunmiao.a.push.permission.MESSAGE|perm_daodaoqunmiao.a.permission.PROCESS_PUSH_MSG|perm_daodaoqunmiao.a.permission.MIPUSH_RECEIVE|perm_daodaoqunmiao.a.permission.C2D_MESSAGE|perm_comq.thuglife.stickers.permission.C2D_MESSAGE|perm_com.zzshares.permission.MEDIASCANNER|perm_com.zte.milauncher.permission.WRITE_SETTINGSS,0.000885870576180281,0.000614038692265062,-1.692203429504006e-06
8900,7.051069945520193,4.8874292527438135,0.0007922550500584487,0.0005491493542408779,4.429352880902515e-05,3.07019346132604e-05,perm_com.zwicien.dude.permission.C2D_MESSAGE|perm_disabled_com.android.launcher.permission.READ_SETTINGS|perm_com.wMOX_4305455.permission.C2D_MESSAGE|perm_com.wPhotoGuru.permission.C2D_MESSAGE|perm_com.wPICKTHEVEG_4416578.permission.C2D_MESSAGE|perm_com.wLiteBrowser_4622854.permission.C2D_MESSAGE|perm_com.wLearnpythonprogramming.permission.C2D_MESSAGE|perm_com.wLankaBell4GLTE_3746661.permission.C2D_MESSAGE|perm_com.wLITTLECIGARBOX.permission.C2D_MESSAGE|perm_com.wKashmirNews_3674296.permission.C2D_MESSAGE|intent_FXB_BONUS|perm_com.wAcres7_4345011.permission.C2D_MESSAGE|perm_com.wJobsForYouonly_4295433.permission.C2D_MESSAGE|perm_com.wJehovahWitnessJWWallpaper_3906308.permission.C2D_MESSAGE|perm_com.wJeevanSawaroWelfareSociety.permission.C2D_MESSAGE|perm_com.wJJCOLLECTION_4330046.permission.C2D_MESSAGE|perm_com.wInspirationalHipHop_4118833.permission.C2D_MESSAGE|perm_com.wMETALURETIMMERKEZI_4047441.permission.C2D_MESSAGE|perm_com.wLoteriaPuertoRicoIsla_4347968.permission.C2D_MESSAGE|perm_com.wAdarshSchoolNadol.permission.C2D_MESSAGE,0.000885870576180281,0.000614038692265062,-1.6845980208320252e-06
8920,7.051955816096374,4.888043291436079,0.0007905780062888311,0.0005479869160802779,4.429352880902515e-05,3.07019346132604e-05,perm_com.wQuickRail.permission.C2D_MESSAGE|perm_com.wQualityMarketing_3716483.permission.C2D_MESSAGE|perm_com.wPrima_4547068.permission.C2D_MESSAGE|perm_com.wPliwi_4072588.permission.C2D_MESSAGE|perm_com.wShareYourTalent7.permission.C2D_MESSAGE|intent_INSTALL_APK|perm_com.wOMURRADYO_4186507.permission.C2D_MESSAGE|perm_com.wOKTATA.permission.C2D_MESSAGE|perm_com.wMatureWomenDating_4022998.permission.C2D_MESSAGE|perm_com.wNichCarreiratutoriais_4236888.permission.C2D_MESSAGE|perm_com.wNavegadorGNUCR.permission.C2D_MESSAGE|perm_com.wNYCLoveConnectionDatingApp_4450581.permission.C2D_MESSAGE|perm_com.wReformedRap_4116261.permission.C2D_MESSAGE|perm_com.wRecursosAdventistas.permission.C2D_MESSAGE|perm_com.wMumbaiNews_4141803.permission.C2D_MESSAGE|perm_com.wMojisayo2016_3786073.permission.C2D_MESSAGE|perm_com.wMimiandMac_4436431.permission.C2D_MESSAGE|perm_com.wMetodicheskierazrabotkivmeditsine.permission.C2D_MESSAGE|perm_com.wNoteOfAwrad.permission.C2D_MESSAGE|perm_com.wCSARALNazionale.permission.C2D_MESSAGE,0.0008858705761811692,0.0006140386922659502,-1.6770437696175464e-06
8940,7.052841686672554,4.8886573301283445,0.0007889084660707555,0.0005468296789852735,4.429352880902515e-05,3.07019346132604e-05,perm_com.wCEducational4Kids_4227425.permission.C2D_MESSAGE|perm_com.wCBCAGomaVille_4054751.permission.C2D_MESSAGE|perm_com.wCAKRAKHANMP3_4341322.permission.C2D_MESSAGE|perm_com.wC4Pic1Word_3904238.permission.C2D_MESSAGE|perm_com.wBrowsePlus.permission.C2D_MESSAGE|perm_com.wFConverter_3959574.permission.C2D_MESSAGE|perm_com.wEtkinDers_4252896.permission.C2D_MESSAGE|perm_com.wHowWellDoYouKnowMarilynMonroe_3908476.permission.C2D_MESSAGE|perm_com.wBONDI_4753142.permission.C2D_MESSAGE|perm_com.wBLOGFKP3DINDONESIA_4131468.permission.C2D_MESSAGE|perm_com.wBALEOMENSIBRO_3951232.permission.C2D_MESSAGE|perm_com.wArtificialGrassUK.permission.C2D_MESSAGE|perm_com.wAplusClub.permission.C2D_MESSAGE|perm_com.wAdonaiWebRadioTV_4064410.permission.C2D_MESSAGE|perm_com.wConverter66_4477094.permission.C2D_MESSAGE|perm_com.wChaseOnSite_4528117.permission.C2D_MESSAGE|perm_com.wAcidityAmlapitta_4441475.permission.C2D_MESSAGE|intent_IniciaBootService|perm_com.wHotelspricesFijibytritogocom.permission.C2D_MESSAGE|perm_com.wHotelspriceFrenchPolynesiabytritogocom.permission.C2D_MESSAGE,0.000885870576180281,0.000614038692265062,-1.6695402180756094e-06
8960,7.053727557248735,4.8892713688206095,0.0007872463791572248,0.0005456776081273002,4.429352880902515e-05,3.07019346132604e-05,perm_com.wGymfitnessWorkout_4466772.permission.C2D_MESSAGE|perm_com.wGriyaHusada_3812215.permission.C2D_MESSAGE|perm_com.wGraceAgapeGeneration_4802445.permission.C2D_MESSAGE|perm_com.wFullUnitConverter_4522852.permission.C2D_MESSAGE|perm_com.wFormulaMedica.permission.C2D_MESSAGE|perm_com.wFiremob.permission.C2D_MESSAGE|perm_com.wDMSEmpresarial.permission.C2D_MESSAGE|perm_com.wFISHINGMANIA_4434734.permission.C2D_MESSAGE|intent_HearbateService|perm_com.wIBDCanslimVietnamDautuchungkhoan_4084156.permission.C2D_MESSAGE|perm_com.wIAIGLOBAL_3979115.permission.C2D_MESSAGE|perm_com.wElconflictodelossiglos.permission.C2D_MESSAGE|perm_com.wElEspectadorVillarrobledo_4502101.permission.C2D_MESSAGE|perm_com.wECUSHOPDRAG_4519036.permission.C2D_MESSAGE|perm_com.wDungeonsandDragons35D20SRD.permission.C2D_MESSAGE|perm_com.wDinosaurSlots.permission.C2D_MESSAGE|perm_com.wFallingStork_3888583.permission.C2D_MESSAGE|perm_com.wifipassword.master.link.permission.C2D_MESSAGE|perm_com.wepie.snake.permission.MIPUSH_RECEIVE|perm_com.welfare.gift.permission.MIPUSH_RECEIVE,0.000885870576180281,0.000614038692265062,-1.6620869135306653e-06
8980,7.054613427824915,4.889885407512875,0.0007855916957488769,0.0005445306689880707,4.429352880902515e-05,3.07019346132604e-05,perm_com.welearn.uda.permission.JPUSH_MESSAGE|perm_com.wei2m.sdk.appshadow|perm_com.weiwei.yongche.permission.JPUSH_MESSAGE|perm_com.wechat.voice.permission.MM_MESSAGE|perm_com.wechat.voice.permission.MMOAUTH_CALLBACK|perm_com.wQuizzyQuizz.permission.C2D_MESSAGE|perm_com.wdatinglove_4686828.permission.C2D_MESSAGE|perm_com.wbitech.medicine.permission.MIPUSH_RECEIVE|perm_com.waze.hack.permission.C2D_MESSAGE|perm_com.wd.provider.permission.ALLOW_READ_AND_WRITE|perm_com.wchatos_4682882.permission.C2D_MESSAGE|perm_com.wallpapers.hd.battleroyale.permission.C2D_MESSAGE|perm_com.water.richprocess.permission.KEEPALIVE_RECEIVE|intent_FXB_BACK|intent_GET_SMS_ACTION|perm_com.wtexhoit_4723171.permission.C2D_MESSAGE|perm_com.wsljtwinmobi.permission.JPUSH_MESSAGE|perm_com.wpsikoterapiakademisi_4352482.permission.C2D_MESSAGE|perm_com.worldofcubes.pixelgunnerglobalbattle.permission.C2D_MESSAGE|perm_com.worldchip.bbpaw.logic.suxunboge.egame.permission.MIPUSH_RECEIVE,0.000885870576180281,0.000614038692265062,-1.6546834083479463e-06
9000,7.055499298401095,4.89049944620514,0.0007839443664890105,0.0005433888273561267,4.429352880902515e-05,3.07019346132604e-05,perm_com.wnogtifoto_4662134.permission.C2D_MESSAGE|perm_com.wmagicsms.permission.C2D_MESSAGE|perm_com.wkeralaresult2017_4722412.permission.C2D_MESSAGE|perm_com.wikeabest_4616638.permission.C2D_MESSAGE|perm_com.wluckystreak_4480611.permission.C2D_MESSAGE|perm_com.wlshwinmobi.permission.JPUSH_MESSAGE|perm_com.witcool.pad.permission.READ_CONTENTPROVIDER|perm_com.wisdom.market.permission.MIPUSH_RECEIVE|perm_com.wicaunohairnbeautydemo.permission.C2D_MESSAGE|perm_com.wildanimalslife.citytigersim.permission.C2D_MESSAGE|intent_EWAN_ACTION_MAIN|intent_EXITPROGRAM|perm_com.wildanimalsclan.wardragons.permission.C2D_MESSAGE|intent_EMDIFFERENTDEVICE|perm_com.w_4049734.permission.C2D_MESSAGE|perm_com.w_3789874.permission.C2D_MESSAGE|perm_com.wTAKOSANOctopuses_3825752.permission.C2D_MESSAGE|perm_com.wSylhetBanglaNews_4278817.permission.C2D_MESSAGE|intent_GCMRegisterServidorService|perm_com.wSwissMergersandAcquisitions.permission.C2D_MESSAGE,0.000885870576180281,0.000614038692265062,-1.6473292598663536e-06
9020,7.056385168977276,4.891113484897405,0.0007823043424586781,0.0005422520493234374,4.429352880902515e-05,3.07019346132604e-05,perm_com.wSuporteInformatica_4321792.permission.C2D_MESSAGE|perm_com.wSummerfieldNCHomesForSale.permission.C2D_MESSAGE|perm_com.warmlight.voicepacket.permission.JPUSH_MESSAGE|perm_com.wVideoGrosPoissonduMonde.permission.C2D_MESSAGE|perm_com.wVideoGameReviewApp_4664834.permission.C2D_MESSAGE|perm_com.wSUPERRIGO_4482265.permission.C2D_MESSAGE|perm_com.wSIDHBABAJI_4278492.permission.C2D_MESSAGE|perm_com.wSHkolatantsev_3892550.permission.C2D_MESSAGE|perm_com.wSHOFARMUNDIAL_4188382.permission.C2D_MESSAGE|perm_com.wGNAENGLISH_4558433.permission.C2D_MESSAGE|perm_com.wRADIOPESCARA_4000634.permission.C2D_MESSAGE|intent_GAME.ENERGY.STONE.SERVER|perm_com.wSistemALY.permission.C2D_MESSAGE|perm_com.wakeup.dreamclock.permission.C2D_MESSAGE|perm_com.wali.live.permission.MIPUSH_RECEIVE|perm_com.wacai365.permission.MIPUSH_RECEIVE|perm_com.wacai.community.permission.MIPUSH_RECEIVE|perm_com.w_4580674.permission.C2D_MESSAGE|perm_com.w_4524645.permission.C2D_MESSAGE|perm_com.wNUSAKONSELING.permission.C2D_MESSAGE,0.0008858705761811692,0.000614038692265062,-1.6400240303324296e-06
9040,7.057271039553457,4.891727523589671,0.0007806715751718426,0.0005411203012820432,4.429352880902515e-05,3.07019346132604e-05,perm_com.wMyNewHomeCollectioncom_4028826.permission.C2D_MESSAGE|perm_com.wTheShard.permission.C2D_MESSAGE|perm_com.wZombieShooter_4259453.permission.C2D_MESSAGE|perm_com.wYoutuberStarterKit_4753368.permission.C2D_MESSAGE|perm_com.wYemektaLezzetParmaklarnda_4697203.permission.C2D_MESSAGE|perm_com.wWowBrowser_4719015.permission.C2D_MESSAGE|perm_com.wVictorTech_4153105.permission.C2D_MESSAGE|perm_com.wUlutepeBayiUygulamas.permission.C2D_MESSAGE|perm_com.wUKNewsFeeder_1.permission.C2D_MESSAGE|perm_com.wTwist_4266197.permission.C2D_MESSAGE|perm_com.wTrigonometricCalculator_4256952.permission.C2D_MESSAGE|intent_FRIENDMESSAGE|perm_ir.am86.cafenovel.permission.C2D_MESSAGE|perm_io.vsum.estelamkhalafi.permission.C2D_MESSAGE|perm_ir.askar.kabab.permission.C2D_MESSAGE|perm_io.va.LW.exposee.permission.WRITE_SETTINGS|perm_io.va.LW.exposee.permission.READ_SETTINGS|perm_io.va.LW.exposee.permission.QSB|perm_io.va.LW.exposed.permission.WRITE_SETTINGS|perm_io.va.LW.exposed.permission.READ_SETTINGS,0.000885870576180281,0.0006140386922659502,-1.6327672868355226e-06
9060,7.058156910129637,4.892341562281936,0.0007790460165706001,0.0005399935499207435,4.429352880902515e-05,3.07019346132604e-05,perm_getui.permission.GetuiService.com.boyaa.doubleddz_cn|intent_.activitys.ComicListActivity|intent_.activitys.LoginActivity|intent_.activitys.TicketActivity|perm_io.va.LW.exposed.permission.QSB|perm_imcs.permission.MUSIC_CONTROL|perm_hk.huneTools.qrcodeGenerator.permission.C2D_MESSAGE|perm_hd.call.recorder.rec.permission.C2D_MESSAGE|intent_.download|intent_.activitys.ComicDetailActivity|perm_karel.salamat.janin.permission.C2D_MESSAGE|perm_jp.co.tayutau.cavitykanojo.permission.C2D_MESSAGE|perm_jp.co.recruit.mtl.osharetenki.permission.C2D_MESSAGE|perm_jp.co.muse.morikuma.permission.C2D_MESSAGE|perm_jp.co.freep.tohkenlove.permission.C2D_MESSAGE|perm_it.smartindustries.sanlorenzo24h.permission.C2D_MESSAGE|perm_it.smartindustries.leicester24h.permission.C2D_MESSAGE|perm_it.smartindustries.bayernmunchen24h.permission.C2D_MESSAGE|perm_ir.am86.loveroman2.permission.C2D_MESSAGE|perm_ir.senjanj.absoft.permission.C2D_MESSAGE,0.000885870576180281,0.000614038692265062,-1.6255586012425176e-06
9080,7.059042780705818,4.892955600974201,0.0007774276190204646,0.0005388717622218283,4.429352880902515e-05,3.07019346132604e-05,perm_ir.sara.caok.permission.C2D_MESSAGE|perm_ir.roshana.soup.permission.C2D_MESSAGE|perm_ir.mafatihkamel.cafeapp.permission.C2D_MESSAGE|perm_ir.irani.khalafibegir.permission.C2D_MESSAGE|perm_ir.hmh.PeaceLiveWallpaper_24_free.permission.C2D_MESSAGE|perm_ir.dokat.kabab.permission.C2D_MESSAGE|perm_ir.coders.falehafez.permission.C2D_MESSAGE|perm_ir.ronak.ghazabasibzamini.permission.C2D_MESSAGE|perm_ir.soft.mobo.mobogram.permission.C2D_MESSAGE|perm_getui.permission.GetuiService.com.zkzk.yoli|perm_getui.permission.GetuiService.com.zhuanke.zhuankebao|perm_getui.permission.GetuiService.net.jczb.enterprise|perm_getui.permission.GetuiService.net.example.administrator.dailywritingfortest|intent_ACTION_START_DOWNLOAD|perm_getui.permission.GetuiService.com.zhangkongapp.joke.bamenshenqi|perm_getui.permission.GetuiService.com.yxxinglin.xzid35265|perm_getui.permission.GetuiService.com.yxxinglin.xzid34003|intent_.taskService|perm_getui.permission.GetuiService.com.yxxinglin.xzid27004|perm_getui.permission.GetuiService.com.yuanfentiankongyue.ppyuepashenqi,0.0008858705761811692,0.000614038692265062,-1.618397550135495e-06
9100,7.059928651281998,4.893569639666466,0.0007758163353057141,0.0005377549054578534,4.429352880902515e-05,3.07019346132604e-05,perm_getui.permission.GetuiService.com.yt.edu.sccjt|perm_getui.permission.GetuiService.com.youyuan.yhb|perm_getui.permission.GetuiService.com.youxing.overturn|perm_getui.permission.GetuiService.com.yln.answer|perm_getui.permission.GetuiService.com.ykz.pmt|perm_getui.permission.GetuiService.com.shoujiku|perm_getui.permission.GetuiService.com.yxxinglin.xzid28238|intent_.wxapi.WXEntryActivityAction|intent_91PCSuite.SEND_SMS_RESULT|intent_@7F090084|intent_ACTION_ALARM_REPEATING|intent_ACTION_BROADCAST_RECEIVER_WEIXIN|perm_getui.permission.GetuiService.weile.shanximaj.baidu|perm_getui.permission.GetuiService.pailiefive.main|perm_getui.permission.GetuiService.os.voice.android.asmr|perm_getui.permission.GetuiService.com.ztzj.jhsp|perm_getui.permission.GetuiService.org.alw.fjmy|perm_getui.permission.GetuiService.main.dimechu_china|perm_getui.permission.GetuiService.la.juju.android|perm_getui.permission.GetuiService.io.dcloud.yenong,0.000885870576180281,0.000614038692265062,-1.611283714750473e-06
