cluster_id,base_entropy,max_entropy_reduction_ratio,mean_entropy_reduction_ratio,top_1_feature,top_1_score,top_2_feature,top_2_score,top_3_feature,top_3_score,top_4_feature,top_4_score,top_5_feature,top_5_score
21,0.2422921890824148,0.4759693036782019,0.0066909044664855,perm_android.permission.READ_PHONE_STATE,0.4759693036782019,suspicious_getSubscriberId,0.4300302093709134,suspicious_adb_enabled,0.4186702960833625,perm_android.permission.ACCESS_WIFI_STATE,0.4131122166769171,perm_android.permission.GET_TASKS,0.3302023884182883
22,0.2720647864044614,0.8230989747140307,0.0233508939866082,n_api_calls,0.8230989747140307,n_urls,0.7085728603649882,n_activities,0.6439738930079448,n_services,0.6028989511380017,n_permissions,0.5840163285966861
23,0.0577779601701337,0.6255651245698847,0.0046211145026506,perm_android.permission.ACCESS_FINE_LOCATION,0.6255651245698847,suspicious_getDeviceId,0.6255651245698847,perm_android.permission.ACCESS_COARSE_LOCATION,0.5835043369700356,n_used_permissions,0.427024631419866,n_api_calls,0.427024631419866
24,0.1021580364086503,0.4621564722556763,0.0068138470310684,n_activities,0.4621564722556763,intent_android.intent.action.EXTERNAL_APPLICATIONS_AVAILABLE,0.4350575676593265,intent_android.intent.action.USER_PRESENT,0.4350575676593265,intent_cryopiggy.start,0.4350575676593265,n_api_calls,0.3201891985281689
25,0.2422921890824148,0.6991419776357366,0.0091877604567865,perm_android.permission.READ_PHONE_STATE,0.6991419776357366,n_api_calls,0.4606486925804709,n_activities,0.4324685815262455,n_providers,0.4036371917505208,intent_com.google.firebase.INSTANCE_ID_EVENT,0.3288100542011662
26,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
27,0.9626147059982516,0.5610297555620354,0.0013248604767066,n_permissions,0.5610297555620354,perm_android.permission.ACCESS_NETWORK_STATE,0.5443458313062468,n_activities,0.0589614303596023,n_urls,0.0401815197795724,suspicious_getPackageInfo,0.02896870633584
28,0.2720647864044614,0.4368545226778918,0.0029423642212082,n_urls,0.4368545226778918,n_activities,0.3043549518583521,n_api_calls,0.1998061363213146,n_permissions,0.196908116829788,perm_android.permission.ACCESS_FINE_LOCATION,0.185310853830009
29,0.6181194891000384,0.4932516894574541,0.0055955117543014,perm_android.permission.READ_PHONE_STATE,0.4932516894574541,suspicious_getSubscriberId,0.3880832786795474,intent_android.intent.action.USER_PRESENT,0.3493648117065009,perm_android.permission.ACCESS_WIFI_STATE,0.2585589065576489,intent_android.intent.action.PACKAGE_ADDED,0.2202300988275577
30,0.0577779601701337,1.0,0.0097855162810127,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,1.0,perm_android.permission.SYSTEM_ALERT_WINDOW,1.0,suspicious_Cipher,1.0,perm_android.permission.GET_TASKS,0.6821293685860619,intent_android.intent.action.SEND,0.6821293685860619
31,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
32,0.0577779601701337,0.7692314977186488,0.0072869158982798,perm_android.permission.READ_PROFILE,0.7692314977186488,perm_android.permission.READ_CONTACTS,0.5835043369700356,n_receivers,0.4421786621402567,n_urls,0.3884184661747929,n_api_calls,0.3669018099520923
33,0.1773894531859973,1.0,0.0166744046047481,intent_cryopiggy.start,1.0,intent_android.app.action.DEVICE_ADMIN_ENABLED,0.8643421612876457,intent_android.intent.action.EXTERNAL_APPLICATIONS_AVAILABLE,0.8643421612876457,intent_android.intent.action.USER_PRESENT,0.7929311314598545,intent_android.intent.action.PACKAGE_REPLACED,0.7929311314598545
34,0.1021580364086503,0.4350575676593265,0.0028997823364735,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.4350575676593265,n_urls,0.4325258454242826,n_api_calls,0.3066933703785872,n_activities,0.299246576895667,n_used_permissions,0.2892207690427155
